character,line,gender,happy,sad,disgusted,angry,fearful,neutral,surprised
ASGARDIAN PA,"This is the Asgardian refugee vessel Statesman. We are under assault, I repeat, we are under assault - The engines are dead, life support failing. Requesting aid from any vessel within range. We are 22 jump points out of Asgard.  Our crew is made up of Asgardian families, we have very few soldiers here. This is not a warcraft. I repeat, this is not a warcraft!",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
EBONY MAW,"Hear me, and rejoice. You have had the privilege of being saved by the Great Titan.... You may think this is suffering... no. It is salvation. Universal scales tip toward balance because of your sacrifice. Smile...  for even in death, you have become Children of Thanos.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THANOS,"I know what it's like to lose. To feel so desperately that you're right... yet to fail, nonetheless.  It's frightening. Turns the legs to jelly. I ask you, to what end? Dread it. Run from it. Destiny arrives all the same. And now, it's here. Or should I say... I AM.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THOR,You talk too much.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THANOS,"The Tesseract, or your brother's head. I assume you have a preference.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
LOKI,"Oh, I do. Kill away!",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
LOKI,"ALL RIGHT, STOP!",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THOR,We don't have the Tesseract. It was destroyed on Asgard.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THOR,You really are the worst brother.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
LOKI,"I assure you, brother... the sun will shine on us again.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THANOS,"Your optimism is misplaced, Asgardian.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
LOKI,"Well, for one thing, I'm not Asgardian. And for another... we have a Hulk.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
EBONY MAW,Let him have his fun.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
HEIMDALL,Allfathers… let the dark magic flow through me one last... time.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THANOS,That was a mistake.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THOR,NO!!!  You're going to die for that!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
EBONY MAW,Shh.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
EBONY MAW,"My humble personage… bows before your grandeur. No other being has ever had the might, nay the nobility, to wield not one, but two Infinity Stones. The universe lies within your grasp.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THANOS,"There are two more Stones on Earth. Find them, my children, and bring them to me on Titan.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PROXIMA MIDNIGHT,"Father, we will not fail you.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
CULL OBSIDIAN,"We're going to New York City and We will tear The Avengers Apart and Smash! Once and for all, my lord.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
LOKI,"If I might interject… if you're going to Earth, you might want a guide. I do have a bit of experience in that arena.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THANOS,If you consider failure experience.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
LOKI,"I consider experience, experience. Almighty Thanos, I... Loki... Prince of Asgard...  Odinson... the rightful King of Jotunheim... God of Mischief... do hereby pledge to you, my undying fidelity.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THANOS,"""Undying?"" You should choose your words more carefully.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
LOKI,You will... never be... a god.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THOR,NO!,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THANOS,No resurrections this time.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
THOR,No… Loki….,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,Seriously? You don't have any money?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
WONG,Attachment to the material is detachment from the spiritual.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,I'll tell the guys at the deli.  Maybe they'll make you a metaphysical ham on rye.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
WONG,"Oh, wait, wait, wait, I think I have 200.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,Dollars?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
WONG,Rupees.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,Which is?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
WONG,"Uh, buck and a half.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,What do you want?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
WONG,I wouldn't say no to a tuna melt.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
BRUCE BANNER,Thanos is coming. He's coming...,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,Who?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Slow down, slow down. I'm totally not kidding.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You're totally rambling.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"No, I'm not.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Lost me.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Look, you know how you're having a dream, and in the dream you gotta pee?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Yeah.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Okay, and then you're like, 'Oh my god, there's no bathroom, what am I gonna do?', 'Oh! Someone's watching,' ''m gonna go in my pants.'",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"Right. And then you wake up, and in real life you actually have to pee.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yes.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Yeah. Everybody has that.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"Right! That's the point I'm trying to make. Apropos of that, last night, I dreamt, we had a kid. So real. We named him after your eccentric uncle. Uh, what was his name?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Right.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Morgan! Morgan.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"So you woke up, and thought that we were...",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Expecting.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Yeah.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yes?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,No.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I had a dream about it. It was so real.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"If you wanted to have a kid, you wouldn't have done that.",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I'm glad you brought this up, 'cause it's nothing. It's just a housing unit for nano particles.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,"It's not helping your case, OK?",FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"No, no, it's an attachment, it's not a-",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You don't need that.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I know. I had the surgery. I'm just trying to protect us. The future uses, and that's it. Just in case there's a monster in the closet, instead of, you know...",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Shirts?,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You know me so well. You finish all my sentences.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,You should have shirts in your closet.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Yeah. You know what there should be? No more surprises. We're gonna have a nice dinner tonight. Show off this Harry Win-stone. Right? And we should have no more surprises. Ever. I should promise you.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Yes.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,I will.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,"Tony Stark, I'm Doctor Stephen Strange. I need you to come with me. Oh, uh, congratulations on the wedding, by the way.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"I'm sorry, you giving out tickets or something?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,"We need your help. Look, it's not overselling to say that the fate of the universe is at stake.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,"And who's ""we""?",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
BRUCE BANNER,"Hey, Tony.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Bruce.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
BRUCE BANNER,Pepper.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
PEPPER POTTS,Hi.,FEMALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,You okay?,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
WONG,"From the dawn of the universe, there was nothing. Then, boom! The Big Bang sent six elemental crystals, hurtling across the virgin universe. These Infinity Stones each control an essential aspect of existence.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
STEPHEN STRANGE,Space. Reality. Power. Soul. Mind. And Time.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
TONY STARK,Tell me his name again.,MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
BRUCE BANNER,"Thanos. He's a plague, Tony. He invades planets. He takes what he wants. He wipes out half the population. He sent Loki. The attack on New York. That's him.",MALE,happy,sad,disgusted,angry,fearful,neutral,surprised
